Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773492064	486	1144	4204	0	7048	6708	0	86	0	299152	1221	477795	1137	0	0	1	1
1773492066	488	1144	4204	0	7048	6708	0	86	0	301870	1244	485841	1157	0	0	1	1
1773492068	490	1142	4204	0	7048	6708	0	86	0	301870	1244	485841	1157	0	0	1	1
1773492070	492	1142	4204	0	7048	6708	0	86	0	301870	1244	485841	1157	0	0	1	1
1773492072	494	1144	4204	0	7048	6708	0	86	0	302034	1247	486005	1160	0	0	1	1
1773492074	496	1143	4204	0	7048	6708	0	86	0	302100	1248	486167	1161	0	0	1	1
1773492076	498	1144	4204	0	7048	6708	0	86	0	302100	1248	486167	1161	0	0	1	1
1773492078	500	1143	4204	0	7048	6708	0	86	0	302270	1251	486337	1164	0	0	1	1
1773492080	502	1143	4204	0	7048	6708	0	86	0	302270	1251	486337	1164	0	0	1	1
1773492082	504	1142	4204	0	7048	6708	0	86	0	302440	1254	486507	1167	0	0	1	1
1773492084	506	1144	4204	0	7048	6708	0	86	0	302440	1254	486507	1167	0	0	1	1
1773492086	508	1145	4204	0	7048	6708	0	86	0	302440	1254	486507	1167	0	0	1	1
1773492088	510	1144	4204	0	7048	6708	0	86	0	302544	1256	486611	1169	0	0	1	1
1773492090	512	1145	4204	0	7048	6708	0	86	0	302544	1256	486611	1169	0	0	1	1
1773492092	514	1145	4204	0	7048	6708	0	86	0	302610	1257	486677	1170	0	0	1	1
1773492094	516	1145	4204	0	7048	6708	0	86	0	302714	1259	486781	1172	0	0	1	1
1773492096	518	1144	4204	0	7048	6708	0	86	0	305366	1281	494783	1191	0	0	1	1
1773492098	520	1144	4204	0	7048	6708	0	86	0	305366	1281	494783	1191	0	0	1	1
1773492100	522	1145	4204	0	7048	6708	0	86	0	309630	1300	498524	1208	0	0	1	1
1773492102	524	1143	4204	0	7048	6708	0	86	0	309794	1303	498688	1211	0	0	1	1
1773492104	526	1144	4204	0	7048	6708	0	86	0	309860	1304	498754	1212	0	0	1	1
1773492106	528	1144	4204	0	7048	6708	0	86	0	309860	1304	498754	1212	0	0	1	1
1773492108	530	1143	4204	0	7048	6708	0	86	0	309926	1305	498820	1213	0	0	1	1
1773492110	532	1144	4204	0	7048	6708	0	86	0	310030	1307	498924	1215	0	0	1	1
1773492112	533	1143	4204	0	7048	6708	0	86	0	310096	1308	498990	1216	0	0	1	1
1773492114	535	1142	4204	0	7048	6708	0	86	0	310200	1310	499094	1218	0	0	1	1
1773492116	537	1143	4204	0	7048	6708	0	86	0	310200	1310	499094	1218	0	0	1	1
1773492118	539	1145	4204	0	7048	6708	0	86	0	310304	1312	499198	1220	0	0	1	1
1773492120	541	1144	4204	0	7048	6708	0	86	0	310304	1312	499198	1220	0	0	1	1
1773492122	543	1143	4204	0	7048	6708	0	86	0	310370	1313	499264	1221	0	0	1	1
1773492124	545	1145	4204	0	7048	6708	0	86	0	310370	1313	499264	1221	0	0	1	1
1773492126	547	1144	4204	0	7048	6708	0	86	0	310474	1315	499368	1223	0	0	1	1
1773492128	549	1145	4204	0	7048	6708	0	86	0	313126	1337	507372	1242	0	0	1	1
1773492130	551	1143	4204	0	7048	6708	0	86	0	313126	1337	507372	1242	0	0	1	1
1773492132	553	1142	4204	0	7048	6708	0	86	0	313290	1340	507536	1245	0	0	1	1
1773492134	555	1145	4204	0	7048	6708	0	86	0	313356	1341	507698	1246	0	0	1	1
1773492136	557	1144	4204	0	7048	6708	0	86	0	313356	1341	507698	1246	0	0	1	1
1773492138	559	1145	4204	0	7048	6708	0	86	0	319449	1357	515422	1261	0	0	1	1
1773492140	561	1142	4204	0	7048	6708	0	86	0	319449	1357	515422	1261	0	0	1	1
1773492142	563	1145	4204	0	7048	6708	0	86	0	319619	1360	515592	1264	0	0	1	1
1773492144	565	1144	4204	0	7048	6708	0	86	0	319619	1360	515592	1264	0	0	1	1
1773492146	567	1142	4204	0	7048	6708	0	86	0	319619	1360	515592	1264	0	0	1	1
1773492148	569	1143	4204	0	7048	6708	0	86	0	319619	1360	515592	1264	0	0	1	1
1773492150	571	1142	4204	0	7048	6708	0	86	0	319619	1360	515592	1264	0	0	1	1
1773492152	573	1145	4204	0	7048	6708	0	86	0	319893	1365	515866	1269	0	0	1	1
1773492154	575	1145	4204	0	7048	6708	0	86	0	319893	1365	515866	1269	0	0	1	1
1773492156	577	1144	4204	0	7048	6708	0	86	0	319893	1365	515866	1269	0	0	1	1
1773492158	579	1143	4204	0	7048	6708	0	86	0	322830	1387	524440	1288	0	0	1	1
1773492160	581	1144	4204	0	7048	6708	0	86	0	327097	1406	528183	1305	0	0	1	1
1773492162	583	1143	4204	0	7048	6708	0	86	0	327313	1410	528399	1309	0	0	1	1
